0.000209938758515188,0.00764997826182091,1.60568984242278e-06
0.000117617062553953,0.0157540347736121,1.85272538132802e-06
4.13177638460009e-05,0.0170439009546765,7.04244972487417e-07
4.85533290439387e-05,0.0112025627688337,5.43895308322689e-07
0.000289823455796415,-0.0241052905217902,6.98425440125508e-06
7.27808097407298e-06,0.0123689595784199,9.00229445710554e-08
3.30611554027361e-05,0.0117167775530999,3.87357397019228e-07
0.000345774934320353,0.0145077039673503,5.01813553193363e-06
6.55842404992211e-05,0.0175753920177329,1.15259314501306e-06
0.00638852634791118,-0.00230175013393982,1.47993373334691e-05
0.00419007738000156,-0.00494541842154403,2.06352226829595e-05
0.00178548681082918,-0.0126369412080653,2.26034500181108e-05
0.000120023155775279,0.00951040041154385,1.14133128389753e-06
0.000978647807648405,-0.0149048965769414,1.46009335298385e-05
0.000249760505263004,-0.0263966914342153,6.59449803504242e-06
0.000137242294748365,0.0184354845698757,2.52978101421622e-06
1.79742487085361e-06,-0.0251244344616148,4.51592021971647e-08
0.00162482942889179,-0.000990274674263771,1.60641727935942e-06
0.000841173848025334,-0.009207181572878,7.75136059494481e-06
0.00246854288729763,-0.00152069650425214,3.74466068381362e-06
2.30658520600698e-05,0.0133936377239546,3.0894279231565e-07
0.000643634360112317,0.00177673946264751,1.14430708248424e-06
0.00161531380347515,0.000605581282317284,9.76626246596327e-07
7.61770607420881e-05,-0.0243876945874663,1.8576413822885e-06
0.00105607281421065,-0.00429369663031636,4.52967261963411e-06
0.00151209361441648,0.00398685270990166,6.01939263908911e-06
0.000458486956838856,0.0146478047609974,6.71890796090369e-06
8.16885659991365e-05,0.0115924817059836,9.47050570136027e-07
2.27715283501217e-05,0.0144765947237699,3.29661694066161e-07
6.89323483296526e-06,-0.0240379102945554,1.65700102763844e-07
6.55007926738559e-05,-0.0247289712452391,1.61987332155875e-06
0.00057218718716237,-0.0108690957884259,6.22271790563268e-06
1.47781161623411e-05,0.0130251637732678,1.92484538715995e-07
0.000115720280166086,0.0117501022483552,1.35956779459372e-06
0.000188928855326823,0.0112657379558428,2.12802093185055e-06
0.000156962655913033,0.016879646795751,2.649890125727e-06
0.000115409919687475,0.00516579356430762,5.96115022791915e-07
0.0013334248180993,-0.00204399154259479,2.72187962903174e-06
7.73831068251676e-06,-0.0219809282378028,1.70093935554505e-07
0.00480351780959832,-0.000433968771895732,2.07461129232001e-06
7.62011179033106e-05,0.0164846786613051,1.25624666966889e-06
4.04247695257947e-05,0.0118475175316864,4.78952527216761e-07
2.37551116388134e-05,0.00896537990031356,2.12978659748161e-07
8.0345595417275e-05,0.00729693318341281,5.86229340395969e-07
1.52673095547031e-05,-0.0253328261379872,3.86758193787057e-07
0.00205085062639375,-0.00177238475748788,3.62745701760797e-06
0.000371104469511555,0.0133304083097517,4.94881062990636e-06
5.44572939562452e-05,-0.0214199842787438,1.16653790690341e-06
0.000115660547407266,0.0156909305981301,1.81503154985177e-06
0.00024537044838665,0.00297758339799872,7.30431747110287e-07
0.000112834601939127,0.0179171841992846,2.02145025746114e-06
0.000357113328852562,0.00109029613721794,3.89220287244554e-07
6.86754741362395e-05,-0.0250192320865126,1.71832563289342e-06
6.75688883112595e-05,0.011636023813631,7.86180072136905e-07
0.000248392137537439,0.0113906420543351,2.83004888969318e-06
8.54030750622916e-05,0.0181458926189306,1.54984739113989e-06
7.33598779606115e-06,0.0158782181457107,1.16481560032827e-07
0.000544529962804102,-0.00543513656925143,2.96120717992523e-06
7.51870852252611e-05,0.0160655261954742,1.20801091406733e-06
0.000172289372852395,0.0097522138726379,1.67991338081638e-06
8.979678600015e-06,0.00801670520049016,7.19867897132354e-08
1.72198779287462e-05,0.0146900288847524,2.52964860189206e-07
0.000233375475742327,0.0107575084955718,2.5111246978772e-06
6.04417676370964e-05,-0.0155004091216205,9.36928756039082e-07
0.00014557842609298,0.0169008783697247,2.46076150644051e-06
0.000303585761796686,-0.0200263468046193,6.0815600257183e-06
9.3265840804892e-05,0.0162353072029118,1.51434081327451e-06
0.000383437319032894,0.00967805576413154,3.70950539284667e-06
0.000250746889651934,0.0128035490468304,3.20964529142501e-06
6.84953715495627e-05,0.0134199653287276,9.19142554362679e-07
0.000120931890954461,0.0110303691327206,1.33376210277245e-06
0.000116805088958116,0.0175808296114469,2.05377025754017e-06
0.000500949962160369,0.00744412912313617,3.72726902727379e-06
0.000279873744256703,-0.0253991728535987,7.1105516642779e-06
0.000156533095815081,0.00319466537866652,5.00149151711014e-07
0.00151256628507343,0.00165299421960473,2.50405086891581e-06
0.000105303307527794,0.0084113069140297,8.85831719688729e-07
5.77946077110349e-05,0.0103634140675344,5.98914836532141e-07
0.000130948905917555,-0.0262658993617909,3.43994124090904e-06
0.000276495111293898,0.0085787262824786,2.37132021978573e-06
0.000152312040520556,-0.00844096409358295,1.28546467330695e-06
