2.02635786953732,2.04133069066154,2.24303179815115,2.03799661143881,2.53524274777328,2.17876555408293,2.24759228139919,2.07531863841996,2.23451522485448,2.30902945905473,2.31946929480546,2.06433907177129,2.08267163446317,2.69578224706015,2.75490049953714,2.08458845639495,2.02240488908546,2.07200707580472,2.05876342851599,2.24635054293753,2.05819499143672,2.83424846874232,2.41613326606603,2.51646515793982,2.94228401454393,2.82348064214784,2.74060168336882,2.30542701977106,2.31395868460163,2.90010869048706,2.41239976282634,2.79732906933532,2.30252792632774,2.76074924399813,2.64628194834063,2.10545285052561,2.26434056842146,3.00856105297498,2.81201606470154,2.61126726856219,2.73938250492574,2.05861595066381,3.13388470703194,3.06431195955611,2.16447802017046,2.98866294095023,2.80332543498298,2.11169299229087,2.85306007229724,2.90953752890891,3.11715520041662,2.11514329281852,3.10889111077995,2.88287613610464,2.81978295594627,2.1099404788207,3.02094285621024,2.05364397764725,2.05033260326263,2.04572601303437,2.91116998301459,3.14743117794296,2.36004333243301,2.39794790992278,2.70802647650316,2.53843451789498,2.58654619285517,2.97984645665019,2.50562935490746,2.81661868994343,3.24098434954794,2.87781142593303,2.02626530075258,3.20311323983697,2.57368930812663,3.15715764869219,3.11263045425585,2.03166533147783,2.93731493999439,3.13567769625843,2.90820069390975,3.06391345942029,2.65924179168724,3.10040773114088,3.2527037237769,3.24445494549218,2.24498335254341,2.98226267223981,3.25384766606908,2.57050238872779,3.10809583734044,2.79334047374505,3.22007853013565,2.36688335496478,2.13140995164707,3.24179519504105,2.95576281242256,2.82898937054551,3.19444978811589,2.99940453423733,3.08531432410973,3.22474259638528,3.07972377132455,3.13780865439412,3.06689012556126,3.21535137984756,3.17735829197954,2.45107071482542,2.2123423102131,2.95044171258269,2.02161333158165,2.05095437984482,2.49763818725921,2.85739894860041,2.5016652081182,2.94427008176751,3.11244264944617,2.54068603923182,2.98269853635065,2.38547481967464,2.72661024134504,2.66189050184232,3.20877155973903,3.11822282785397,2.97757411587736,3.17880913976296,2.01533879166436,2.00511174543772,3.09412196526318,3.03666709558092,3.25756909060601,3.15993453092324,3.17883587344647,2.97799848034765,2.70110692634819,2.96037066604276,3.07474355218619,2.41156907955138,2.94657129464315,3.20315435638531,2.53649766164082,2.91139855674373,3.06045662461474,3.11835373921713,2.40010023840298,2.65367347607048,2.49293099172974,2.94456399392379,3.16845785318992,2.99924395761445,2.73955624801602,2.32052740588398,2.48151476394455,3.18742505549744,2.99290193195793,2.00887754432597,2.0085037883332,2.91049960050134,3.04888197245282,3.10353797510834,2.2642112449181,3.24099776017465,3.08344823103653,3.12776095751542,3.01988749269958,2.0659788860994,3.15135288940382,2.93055880184511,2.43180723287585,3.1231236599242,2.88673040098934,2.8647762133923,2.39389117264739,2.77080888963201,3.00663021899891,2.20713387418868,2.56906545730862,2.94263828581109,2.7196813343553,2.19768373567774,3.21414747553536,3.21373612987009,2.51392511751061,2.26234692326534,2.54867892062589,2.73179204323742,2.80335127144247,2.49588524596004,2.9594529605065,3.19473701517245,3.09718371534564,3.0722184662684,2.37137538668335,2.23812972314161,2.83062832988537,2.88569632141252,2.22902986958923,2.96292753025773,3.00109178973526,3.07738867574517,2.72071970672874,2.85765230507968,2.68058655280129,2.22311549261383,2.72611966526711,2.97842517338722,2.31505427364925,2.99994028693811,3.09261546765174,3.02258838679973,2.87744161648857,2.9037903005792,2.96872371432983,2.99165034192833,3.0144512963634,3.06293123853084,2.83370771708542,2.91337923106039,2.64338769056394,2.16652328700275,2.57339571990906,2.12146569777786,2.74169211108756,2.27181335872223,2.07160996631416,2.53515980367229,2.88970702997267,2.74113472070167,2.59369376244103,2.70211827069033,2.05676832464928,2.11668842441748,2.25227822285365,2.91964077614102,2.31314874336749,2.8717190884654,2.73539807932139,2.81762601824448,2.72923991835705,2.85287501489438,2.83540180818454,2.37979341248774,2.38523922207423,2.36008105369365,2.7574368055175,2.75468326763416,2.09799877893374,2.03099708626164,2.21188541165884,2.54134647606259,2.11808941933214,2.45828830142682,2.29745556500347,2.02852794307933,2.30889792024595,2.53171022548236,2.38243026887812,1.99930034270938,2.5219747691981,1.99025303147209,2.18603483060178,2.28816088098756,2.00485385601996,2.09144368318994,2.37323920246945,2.01068718611933,1.94954447835056,1.94296306688904,1.95788438957246,1.92404007908044,1.92980459011187,1.92488479363919,2.03902982927684,2.02218493403825,1.93229801362293,1.9730604723336,2.02522456689593,1.9279341247784,1.91547742818511,1.98543209014792,1.9129155121409,1.98013856417856,1.86853509495813,2.00288885053169,1.90411592317105,1.85004019362077,2.01244476934801,1.82801361631755,2.01260917722027,1.97702989678726,1.82007303257342,1.81938737056953,1.83670269832817,1.79076913867539,1.76039921068332,1.75727646643099,1.86671194950395,1.74145962191506,1.71842825846306,1.71061586689876,2.00277292611747,1.71719505997635,1.91484499682781,1.73048193147116,1.79369351294827,1.78571966269487,1.79709041580691,1.89427667845422,1.85473464631991,1.69098936104228,1.74561473342146,1.99436729281024,1.89110797892499,1.87649890651471,1.87635275475191,1.64695096342166,1.9032576205268,1.5976370492458,1.75303609941693,1.93437610670492,1.92446201585801,1.95229107413843,1.84302484176487,1.76404474858373,1.8195974967748,1.65489699542559,1.78104794389924,1.85903943578899,1.97953055581183,1.70540825093622,1.94057897263201,1.91327131178912,1.94389498509736,1.83249950619847,1.55723164704796,1.90415163214755,1.82427340475397,1.57458524339563,1.6026981171708,1.59627197258214,1.83402648469388,1.8484189856791,1.68930832549358,1.68397073556116,1.95896867188321,1.9213211569535,1.7501818639048,1.66557809333426,1.57193905997065,1.74062169365334,1.59150141938517,1.57717234297797,1.54354221207359,1.5644661088636,1.79028503090422,1.60499199390506,1.57744857406033,1.7090598736504,1.54519987495951,1.64003565426265,1.88549603268595,1.53572306092246,1.65891990245018,1.67918351029221,1.59476910698504,1.66043231614913,1.68086914095875,1.65615548495407,1.54633174171249,1.67744596735702,1.64569852280329,1.63400643238856,1.65945452577034,1.71734235070289,1.59934103491105,1.80692789257103,1.74897550993683,1.72255675653287,1.85222991397018,1.89891015712271,1.60248556225906,1.92155314740552,1.98422599778223,1.89971591207225,1.89717169412182,1.90613243728356,1.698469947798,1.60825087297053,1.81853378704272,1.68921001401623,1.57372621976617,1.88291229334666,1.64243936273579,1.57239562909717,1.98040370441004,1.57419409859722,1.73813094409343,1.636659009136,1.80850453123276,1.58876418340685,1.57686789920785,1.85636341751899,1.95121598073547,1.69032167820296,1.60566548469524,1.70763441557938,1.90478564734133,1.74546081269182,1.8323746438964,1.91575411124757,1.81963162395368,1.80524606193649,1.56652869225536,1.55765981560535,1.69692509105289,1.59908023949856,2.00136895915512,1.905298352057,1.75754105392411,1.61980547027542,1.90239125080856,1.87845807091935,1.77167652971275,1.6007539025918,1.77055331203246,1.9148007129603,1.78240205742918,1.75123606497482,1.56777368599614,1.73402874462909,1.6806692230216,1.6478211966396,1.90341731263699,1.63763124941397,1.74521326921968,1.59975667901199,1.74995663282061,1.69190669794898,1.94753446870016,1.75251258335368,1.53387016263423,1.65997574247558,1.85644044579993,1.88262464987343,1.55027733843326,1.90417918837595,1.97571196038291,1.92990022212933,1.77434729004506,1.7422753508904,1.82997438601706,1.57631326218734,1.58387541446177,1.69075270415578,1.70895166501259,1.62749146912677,1.53788389699912,1.55187632573211,1.97038455025586,1.59216435775488,1.96529051218863,1.79757963259658,1.62167415666772,1.70752908335953,1.72392113047408,1.6872461898638,1.81138998123697,1.55731359447327,1.70398759408272,1.67731037461226,1.9071643716353,1.55108343378743,1.74499383955754,1.61459248540086,1.62922935608185,1.67113888641325,1.54875226523382,1.71971633917929,1.61294914359132,1.57144962489474,1.71777966666559,1.82545505036796,1.76793900492748,1.7746043955558,1.65880452277997,1.82942320773336,1.71357684159375,1.60006706999229,1.67553535738398,1.90844297703443,1.69490222586865,1.90153872109659,1.6897898877105,1.58176913902571,1.54788434435022,1.58874901165291,1.8204546428351,1.60728108425246,1.78596196592844,1.81845053760946,1.62589895693509,1.75835451175635,1.89567474661038,1.68526526923961,1.75629971221224,1.53601265407815,1.89468321228267,1.84420476207742,1.83802088563198,1.6917670105031,1.65337352892215,1.7361910750169,1.70042968427151,1.74875052175958,1.91912877739344,1.90461557404831,1.59749792347338,1.70390985180529,1.58057562493923,1.90371343655431,1.58164549429966,1.59591211055704,1.54641483665637,2.00052744377626,1.92337505033919,1.74764443835375,1.97104596662666,1.60558953011787,1.7106464569988,1.76020365673003,1.84113002216324,1.57440312529161,1.69765291954263,1.82810651597447,1.54091212299136,1.60624409932825,1.64345700994818,1.87480874188418,1.76484931184234,1.53252587692623,1.77363490628841,1.63837898036036,1.8667180115026,1.65537735998805,1.91361008441442,1.88454822502625,1.62401669395058,1.83374420533674,1.72426246324449,1.53682479498866,1.58390702032193,1.89952614319149,1.90898317058816,1.66588810259213,1.84832129430129,1.81354105679043,1.74833785483042,1.5442223786813,1.63968467308223,1.56420991466075,1.5581009592488,1.78968032735293,1.92405852535353,1.58861456954037,1.88982147141087,1.58565278901733,1.68602981573008,1.79255989058038,1.54613209244599,1.97987541380189,1.76229137208952,1.7222396026591,1.96375369824386,1.66542950935013,1.7401918560663,1.92786382616464,1.88095045666677,1.53071162074502,1.63174818740663,1.76392762303453,1.87390227504366,1.72575290383793,1.53700710217345,1.61794246247337,1.96256653764794,1.83354462493389,1.8466853435786,1.68088863170215,1.64835216611186,1.98722350775279,1.56091382127397,1.78654218469956,1.63215923788812,1.54292620182059,1.58230697503859,1.92417721424441,1.57080394611512,1.6945905523462,1.70479750117875,1.65649724468949,1.93283353704828,1.99285142074586,1.65676979271257,1.56902475793231,1.8754958174851,1.89115077573888,1.60214756091227,1.58780317024502,1.84459422772579,1.7112768629936,1.53426437407984,1.69118722934581,1.9993611495679,1.74867465040006,1.87982098385612,1.57741773850285,1.88740271091325,1.55590170108508,1.70128952689265,1.60795717004385,1.56381337136281,1.81594627604318,1.78030217578771,1.84285105471645,1.63906425219432,1.90362559944214,1.61333405941696,1.9609948360478,1.7477718925129,1.84555431565354,1.56338854620958,1.75546864030525,1.86018933302148,1.98312781820687,1.67495773700853,1.63149725886296,1.8704732415701,1.63814102021388,1.77149124895084,1.65740740194724,1.66374227466076,1.7795067129573,1.75735852351499,1.577982795764,1.6804074900956,1.96719084655274,1.64932848451917,1.67276077544693,1.66091274535211,1.66709642385422,1.64268064771386,1.84755898038588,1.5473409716933,1.67778361295359,1.89991286560473,1.67667739601097,1.6575288509739,1.65707634486853,1.82366454752741,1.73804302985627,1.9588125574852,1.76472074080266,1.57274777082785,1.78121764430216,1.90074446629302,1.70554358124718,2.00083088620613,1.9626062297948,1.9949348399341,1.55715351158005,1.57808089925675,1.92042811430998,1.53074795228167,1.8858751562837,1.99985161603126,1.56593382886467,1.8783721379703,1.9602361646796,1.54388630441645,1.58600057298372,1.62526219686231,1.90770518029584,1.61076514704382,1.59412949761463,1.62419917409466,1.77397815756058,1.64459499166151,1.59618534647234,1.61615168045591,2.00010179504898,1.61193578454277,1.82074166431175,1.57124706863578,1.70282799572396,1.54852010566083,1.91956757911282,1.65360271066675,1.8343712282026,1.99990146189157,1.90658519744576,1.74550619970967,1.59696074133717,1.76006894015336,2.00055520851038,1.99997167992842,1.62578717581437,2.00043170778281,1.75577429742236,1.99999914148793,1.99999878444942,1.99999726204078,1.99999970648969,1.99999985568502,2.00000079620077,2.00000000122236,2.00000002150045,2.00000008014285,1.99194230231296,1.65434031288373,1.63058622154722,1.86880786724907,1.63253092152263,1.53199028448876,2.00020887191204,1.61347932161107,1.59501649950835,2.00005512095231,1.55888320874783,1.76886413551733,1.89325591848819,1.62206984574186,1.69279382576133,1.54719562755963,1.9596018604949,1.7653431532799,1.62987452970879,1.97327910920046,1.56287004388287,1.89212093624047,1.67407082785212,1.59826762016792,1.64202301347586,1.67475381382974,1.56193604391956,1.96090350193901,1.67244571588344,1.62364472862282,1.9711515893556,1.72249340187045,1.56945195243134,1.99998299900381,1.64144141876932,1.60508669965679,1.60643117683196,1.57466164538528,1.56001150337943,1.64075608988787,1.762744957108,1.56282141360498,1.52954876063086,1.9317764805914,1.88027176109637,1.96094849873168,1.69665833143517,1.75904971326872,1.84675359101539,1.74181944300926,1.71221635987513,1.57353613075247,1.69796423375556,1.73638055580886,1.99846772050432,1.77127677106523,1.6922095015907,1.80068511896343,1.56452842229555,1.66866926273724,1.60652318610664,1.64710583504734,1.74975129879749,1.81563985097546,1.55482731434313,1.70670357056861,1.5635493621121,1.76832603684829,1.96690373247793,1.97678282962602,1.80144635788656,1.6787860050872,1.84704297683334,1.8073649132549,1.69183619864225,1.53547212487774,1.82617914915579,2.00014234277569,1.82273241365192,1.8869467742569,1.94105682360831,1.6800425250467,1.70869280612897,1.69303979308461,1.59290495117511,1.66789546111522,1.74058884643455,1.86581039192356,1.59317211845155,1.54429028146296,1.93167091109677,1.7386695814821,1.54508135983633,1.83601468037222,1.72305796682849,1.57213384570696,1.65922825730286,1.88102951475528,1.61289825117274,1.90255441651652,1.54665746616593,1.63368791521225,1.79695014493745,1.67599566185163,1.58469243664126,1.82205330157603,1.58520680887614,1.99987602913825,1.53648861068632,1.8493467730359,1.842801377878,1.7933253564604,1.80473819415033,1.73324482036151,1.63702232041396,1.55178231328318,1.90980092290295,1.99580440741238,1.96093613785411,1.62264193800138,1.6111419130475,1.60300346093391,1.87722352210474,1.95320843130935,1.75303634112424,1.54997084387037,1.81807983725128,1.55184923819138,1.66306787235862,1.58340030080763,1.64197294482074,1.86151972573816,1.53456548645772,1.87306767486075,1.70583259254977,1.6079026882162,1.98461625109451,1.94220762226837,1.71704280452104,1.54365915686139,1.71510884580675,1.55189742822085,1.65394946933475,1.64348759825862,1.71438168298482,1.63632140219897,1.94263875638444,1.77754866254168,1.99969385118175,1.57654700819148,1.76855454754696,1.96176199480851,1.65977758301233,1.83807161883658,1.6712522302123,2.00045763903836,1.58226337239557,1.87453605779407,1.93424554581952,1.61410083633132,1.74707325817508,1.70728558149608,1.73453859742085,1.6601180851294,1.79491603583847,1.58641528360431,1.6802296813039,1.64544455037776,1.83239352247733,1.80862870810824,1.71384820126877,1.86545570555822,1.58735252705264,1.90275870257767,1.61274625037231,1.83670393108969,1.79350401068871,1.59955571025057,1.98799450785145,1.75308467612695,1.56970959903992,1.91011713446363,1.88782853513217,1.56362186165461,1.66648432568928,1.60366812157008,1.62460601913881,1.60496146700643,1.84290917437698,1.67306451749209,1.57979327409225,1.73023187443277,1.69008153774848,1.63398875721077,1.78503512276939,1.89135721264583,1.69493145182969,1.63529208084765,1.97850433377835,1.97970840906873,1.72117287509536,1.73031617700394,1.62242313328534,1.70409468593414,1.68389187297112,1.61592088125008,1.66306760323641,1.99731096285609,2.0019007586543,1.73127632951218,1.65216389691955,1.74403240436914,1.63518234733056,1.68478244597827,1.70316914102114,1.80854285925511,1.85736914003041,1.74594390956372,1.8816152248865,1.70256217400402,1.68484264821745,1.67834426785976,1.86403261279543,1.91980304423646,1.69814084556901,1.72200379041954,1.701566115677,2.00572302675869,1.90780937531463,1.8193389932494,1.76623834987186,2.0059606416155,1.77601247814437,1.75669495378088,1.77849034046767,1.8356141313634,2.003693565464,1.95211960659668,2.0021807946523,1.8403899387049,1.82043546500063,1.95506126364631,1.84387376951236,1.90193651876325,1.8921241411781,1.86184318608139,1.96764527270443,1.89957649964617,1.94328449253408,1.89336861416814,1.89823975378977,1.94521388318844,2.01533215682105,1.98633570762695,1.97721640878427,1.91426026529734,2.04183163997641,1.98359916788195,1.91865922062152,2.05422003708281,2.01701252890985,1.98688567174986,1.95279184039862,1.98950327519944,2.03376302186831,1.99662738161531,2.00941171014915,2.18395365360266,1.96320871105274,2.04754235685277,1.9613933042383,1.97947324383642,2.03267622089152,2.2141243744336,2.0016602332108,2.041806299565,2.01565857436276,2.02850407351434,2.31583430421779,2.00144679735854,2.01000321898596,2.4302008934726,2.25307552252684
